branch,site,coherence,category_variance,rate_category
"(A1, Node1*)",1,0.24458522741955185,1.0088453136206925,c3
"(A1, Node1*)",2,0.6545455562124703,1.0088453136206925,c3
"(A1, Node1*)",3,1.5584308936209734,1.0088453136206925,c3
"(A1, Node1*)",4,1.9092318211951067,1.0088453136206925,c3
"(A1, Node1*)",7,1.9092319761618468,1.0088453136206925,c3
"(A1, Node1*)",12,0.03260976262982771,1.0088453136206925,c3
"(A1, Node1*)",13,0.08962886837146694,1.0088453136206925,c3
"(A1, Node1*)",16,0.6543747634658192,1.0088453136206925,c3
"(A1, Node1*)",25,1.1347587523919738,1.0088453136206925,c3
"(A1, Node1*)",26,0.2410261677192199,1.0088453136206925,c3
"(A1, Node1*)",33,0.05792078020951204,1.0088453136206925,c3
"(A1, Node1*)",37,0.24102715769920355,1.0088453136206925,c3
"(A1, Node1*)",44,0.06235535587002035,1.0088453136206925,c3
"(A1, Node1*)",48,0.45638661056136154,1.0088453136206925,c3
"(A1, Node1*)",49,0.5433671493318184,1.0088453136206925,c3
"(A1, Node1*)",53,1.909234539257342,1.0088453136206925,c3
"(A1, Node1*)",56,0.5433456621604321,1.0088453136206925,c3
"(A1, Node1*)",58,1.1951511755823974,1.0088453136206925,c3
"(A1, Node1*)",60,0.033109293828281955,1.0088453136206925,c3
"(A1, Node1*)",62,0.45646747055169024,1.0088453136206925,c3
"(A1, Node1*)",65,0.032609999340142505,1.0088453136206925,c3
"(A1, Node1*)",67,0.9475917541924275,1.0088453136206925,c3
"(A1, Node1*)",71,-0.25492560394890623,1.0088453136206925,c3
"(A1, Node1*)",73,0.4556997360433335,1.0088453136206925,c3
"(A1, Node1*)",82,1.5581276411337044,1.0088453136206925,c3
"(A1, Node1*)",84,0.45646916616952554,1.0088453136206925,c3
"(A1, Node1*)",86,0.26599567212045777,1.0088453136206925,c3
"(A1, Node1*)",88,0.6870391696587432,1.0088453136206925,c3
"(A1, Node1*)",89,0.9449881732920871,1.0088453136206925,c3
"(A1, Node1*)",91,0.06235265157172308,1.0088453136206925,c3
"(A1, Node1*)",95,0.6363103654382484,1.0088453136206925,c3
"(A1, Node1*)",99,1.4105523863192648,1.0088453136206925,c3
"(A1, Node1*)",103,0.03289428001733912,1.0088453136206925,c3
"(A1, Node1*)",104,0.032823762398358276,1.0088453136206925,c3
"(A1, Node1*)",109,0.032610323575218786,1.0088453136206925,c3
"(A1, Node1*)",119,1.0010790038263062,1.0088453136206925,c3
"(A1, Node1*)",124,1.5549092465603827,1.0088453136206925,c3
"(A1, Node1*)",128,2.860804927858086,1.0088453136206925,c3
"(A1, Node1*)",129,0.4564677831022956,1.0088453136206925,c3
"(A1, Node1*)",132,1.9092347744085463,1.0088453136206925,c3
"(A1, Node1*)",133,0.08867163819687027,1.0088453136206925,c3
"(A1, Node1*)",144,0.03261174106310788,1.0088453136206925,c3
"(A1, Node1*)",146,0.7116533785497887,1.0088453136206925,c3
"(A1, Node1*)",148,0.6870391041629778,1.0088453136206925,c3
"(A1, Node1*)",149,2.3126891933832194,1.0088453136206925,c3
"(A1, Node1*)",150,0.6361513768809403,1.0088453136206925,c3
"(A1, Node1*)",159,0.9638302270342528,1.0088453136206925,c3
"(A1, Node1*)",163,1.5575867776741994,1.0088453136206925,c3
"(A1, Node1*)",169,0.24102690417306316,1.0088453136206925,c3
"(A1, Node1*)",172,0.6367615633495206,1.0088453136206925,c3
"(A1, Node1*)",173,2.8608057783649063,1.0088453136206925,c3
"(A1, Node1*)",175,1.9092332310133593,1.0088453136206925,c3
"(A1, Node1*)",176,0.4564685939151122,1.0088453136206925,c3
"(A1, Node1*)",188,2.8608047769609994,1.0088453136206925,c3
"(A1, Node1*)",195,0.3040024038335172,1.0088453136206925,c3
"(A1, Node1*)",196,0.4565066317902057,1.0088453136206925,c3
"(A1, Node1*)",197,1.1347588617473958,1.0088453136206925,c3
"(A1, Node1*)",198,1.5584315099733912,1.0088453136206925,c3
"(A1, Node1*)",200,0.6870391761078958,1.0088453136206925,c3
"(A1, Node1*)",210,0.24102724333488043,1.0088453136206925,c3
"(A1, Node1*)",211,0.06235296380257819,1.0088453136206925,c3
"(A1, Node1*)",220,1.4052893164096034,1.0088453136206925,c3
"(A1, Node1*)",222,1.9090278893705617,1.0088453136206925,c3
"(A1, Node1*)",226,1.0422268735181028,1.0088453136206925,c3
"(A1, Node1*)",227,1.8695253981117417,1.0088453136206925,c3
"(A1, Node1*)",232,-0.3450397019576295,1.0088453136206925,c3
"(A1, Node1*)",233,2.8615028878879425,1.0088453136206925,c3
"(A1, Node1*)",236,1.0010788381991118,1.0088453136206925,c3
"(A1, Node1*)",237,0.9456744876151726,1.0088453136206925,c3
"(A1, Node1*)",245,1.135421114871374,1.0088453136206925,c3
"(A1, Node1*)",250,0.6869516570253587,1.0088453136206925,c3
"(A1, Node1*)",254,1.213598904474976,1.0088453136206925,c3
"(A1, Node1*)",255,0.45646887246469453,1.0088453136206925,c3
"(A1, Node1*)",263,1.9092329909251329,1.0088453136206925,c3
"(A1, Node1*)",266,1.4052892579113745,1.0088453136206925,c3
"(A1, Node1*)",271,0.057915022749378375,1.0088453136206925,c3
"(A1, Node1*)",275,0.45646891360068026,1.0088453136206925,c3
"(A1, Node1*)",276,1.4052893679914091,1.0088453136206925,c3
"(A1, Node1*)",283,1.2627838560408153,1.0088453136206925,c3
"(A1, Node1*)",284,0.0623539672786832,1.0088453136206925,c3
"(A1, Node1*)",286,1.9092334240006892,1.0088453136206925,c3
"(A1, Node1*)",287,0.6367614425560034,1.0088453136206925,c3
"(A1, Node1*)",288,0.4564723302257901,1.0088453136206925,c3
"(A1, Node1*)",289,0.05758113795387299,1.0088453136206925,c3
"(A1, Node1*)",294,0.9449871730497443,1.0088453136206925,c3
"(A1, Node1*)",301,2.860805213400829,1.0088453136206925,c3
"(A1, Node1*)",306,3.1855179318643128,1.0088453136206925,c3
"(A1, Node1*)",310,0.062352055150232,1.0088453136206925,c3
"(A1, Node1*)",314,1.9092317517713366,1.0088453136206925,c3
"(A1, Node1*)",315,0.9389498704167035,1.0088453136206925,c3
"(A1, Node1*)",337,1.5584302087137347,1.0088453136206925,c3
"(A1, Node1*)",350,1.1347590833127679,1.0088453136206925,c3
"(A1, Node1*)",351,0.24102662246483797,1.0088453136206925,c3
"(A1, Node1*)",355,1.134759061953099,1.0088453136206925,c3
"(A1, Node1*)",358,1.001079081596441,1.0088453136206925,c3
"(A1, Node1*)",360,1.4052889848129864,1.0088453136206925,c3
"(A1, Node1*)",361,0.08962885137033469,1.0088453136206925,c3
"(A1, Node1*)",388,1.9092331867072605,1.0088453136206925,c3
"(A1, Node1*)",392,0.5433518513384079,1.0088453136206925,c3
"(A1, Node1*)",394,1.5584195756858417,1.0088453136206925,c3
"(A1, Node1*)",395,1.134759419964717,1.0088453136206925,c3
"(A1, Node1*)",396,1.5584348632283893,1.0088453136206925,c3
"(A1, Node1*)",397,1.0010789556506676,1.0088453136206925,c3
"(A1, Node1*)",399,2.8608049279461056,1.0088453136206925,c3
"(A1, Node1*)",404,1.8686146550236027,1.0088453136206925,c3
"(A1, Node1*)",405,0.6367614553021054,1.0088453136206925,c3
"(A1, Node1*)",408,2.860806127244759,1.0088453136206925,c3
"(A1, Node1*)",413,1.8695247862433917,1.0088453136206925,c3
"(A1, Node1*)",416,0.6367615272082138,1.0088453136206925,c3
"(A1, Node1*)",422,1.7250322080270015,1.0088453136206925,c3
"(A1, Node1*)",427,0.0448907808815209,1.0088453136206925,c3
"(A1, Node1*)",433,0.2409693956480399,1.0088453136206925,c3
"(A1, Node1*)",439,1.9085564879888417,1.0088453136206925,c3
"(A1, Node1*)",440,0.1427151904497177,1.0088453136206925,c3
"(A1, Node1*)",452,4.458991470108153,1.0088453136206925,c3
"(A1, Node1*)",454,0.03260996282286689,1.0088453136206925,c3
"(A1, Node1*)",457,2.8608067299603808,1.0088453136206925,c3
"(A1, Node1*)",462,0.12169522600819196,1.0088453136206925,c3
"(A1, Node1*)",469,0.5436901750254638,1.0088453136206925,c3
"(A1, Node1*)",474,0.03265346749225885,1.0088453136206925,c3
"(A1, Node1*)",477,0.032609892312951166,1.0088453136206925,c3
